project_code,date,rainfall_mm,temp_avg_c,temp_max_c,temp_min_c
616234.0,20251103,0.0,24.43,28.73,19.96
616234.0,20251104,0.0,22.13,27.43,16.77
616234.0,20251105,0.0,22.88,28.18,18.56
616234.0,20251106,0.0,21.8,27.36,17.59
616234.0,20251107,0.0,20.44,26.49,14.34
616234.0,20251108,0.0,19.16,25.12,13.11
616234.0,20251109,0.0,17.48,23.55,10.72
616234.0,20251110,0.0,17.5,23.78,10.11
616234.0,20251111,0.0,17.91,24.31,10.32
616234.0,20251112,0.0,18.0,24.27,11.26
616234.0,20251113,0.0,16.79,23.73,9.73
616234.0,20251114,0.0,16.4,23.59,8.76
616234.0,20251115,0.0,16.82,23.81,9.58
616234.0,20251116,1.31,15.79,22.81,8.95
616234.0,20251117,0.0,14.7,22.13,8.18
616234.0,20251118,1.31,15.17,22.35,8.01
616234.0,20251119,0.0,17.03,23.59,10.2
616234.0,20251120,0.0,17.94,24.5,12.14
616234.0,20251121,0.0,18.4,24.97,11.04
616234.0,20251122,0.0,18.63,25.04,12.37
616234.0,20251123,0.0,18.66,25.26,13.06
616234.0,20251124,0.0,17.75,24.3,12.28
616234.0,20251125,0.0,17.79,24.39,11.75
616234.0,20251126,0.0,17.65,23.61,11.7
616234.0,20251127,0.0,15.83,22.98,10.7
616234.0,20251128,0.0,15.62,22.87,9.02
616234.0,20251129,0.0,16.8,23.92,9.34
616234.0,20251130,0.0,16.57,21.65,11.74
616234.0,20251201,0.13,17.31,23.26,12.75
616234.0,20251202,0.0,17.93,24.16,11.55
616234.0,20251203,0.0,16.78,24.24,11.04
616234.0,20251204,0.0,16.1,23.56,9.5
616234.0,20251205,0.0,15.31,22.57,10.34
616234.0,20251206,0.0,14.48,22.05,7.09
616234.0,20251207,0.0,15.22,22.41,7.61
616234.0,20251208,0.0,16.08,23.54,8.49
616234.0,20251209,0.0,15.37,23.87,7.91
616234.0,20251210,0.0,14.94,23.2,6.52
616234.0,20251211,0.0,15.35,23.35,6.57
616234.0,20251212,0.0,16.36,23.73,9.26
616234.0,20251213,0.0,15.29,23.35,7.71
616234.0,20251214,0.0,14.91,22.73,7.79
616234.0,20251215,0.0,15.68,22.74,8.35
616234.0,20251216,0.0,16.27,23.2,8.48
616234.0,20251217,0.0,15.51,23.63,7.68
616234.0,20251218,0.0,14.27,22.08,6.92
616234.0,20251219,0.0,13.9,21.51,6.66
616234.0,20251220,0.0,14.06,22.12,7.11
616234.0,20251221,0.0,13.86,22.15,6.48
616234.0,20251222,0.0,14.79,22.43,7.51
616234.0,20251223,0.0,15.13,21.61,9.57
616234.0,20251224,0.0,15.52,23.34,8.29
616234.0,20251225,0.0,15.21,22.63,8.02
616234.0,20251226,0.0,14.54,22.32,7.43
616234.0,20251227,0.0,13.7,22.07,5.84
616234.0,20251228,0.0,14.46,22.08,7.07
616234.0,20251229,0.0,14.36,22.72,6.01
616234.0,20251230,0.0,14.48,23.57,6.1
616234.0,20251231,0.0,15.82,24.48,9.64
617287.0,20230101,0.0,16.9,25.06,10.43
617287.0,20230102,0.0,16.52,24.6,9.84
617287.0,20230103,0.0,16.51,24.31,10.08
617287.0,20230104,1.6,16.24,21.92,11.6
617287.0,20230105,1.34,15.62,21.84,10.48
617287.0,20230106,0.0,14.73,23.33,8.29
617287.0,20230107,0.0,12.86,22.18,3.28
617287.0,20230108,0.0,13.27,22.55,3.78
617287.0,20230109,0.0,14.99,24.4,5.2
617287.0,20230110,0.0,15.99,25.91,7.03
617287.0,20230111,0.0,16.41,26.09,7.73
617287.0,20230112,0.0,17.22,26.81,10.5
617287.0,20230113,0.0,18.27,27.52,11.35
617287.0,20230114,0.0,18.92,27.47,12.06
617287.0,20230115,0.0,17.54,25.83,10.56
617287.0,20230116,0.0,16.34,25.06,8.9
617287.0,20230117,0.0,17.29,25.69,9.98
617287.0,20230118,0.0,17.16,24.87,10.72
617287.0,20230119,0.0,17.52,25.84,10.74
617287.0,20230120,0.0,18.76,27.41,11.53
617287.0,20230121,0.0,19.98,28.67,12.91
617287.0,20230122,0.0,19.92,28.37,13.71
617287.0,20230123,0.0,19.5,29.22,12.23
617287.0,20230124,0.0,19.98,29.42,11.97
617287.0,20230125,0.0,20.79,30.07,13.67
617287.0,20230126,0.0,20.97,30.12,13.8
617287.0,20230127,0.0,20.85,29.49,13.42
617287.0,20230128,0.0,20.57,28.88,13.79
617287.0,20230129,0.0,20.84,29.44,13.7
617287.0,20230130,0.0,21.96,30.14,15.05
617287.0,20230131,0.0,21.5,29.47,14.83
617287.0,20230201,0.0,19.91,28.24,12.97
617287.0,20230202,0.0,17.54,27.15,7.92
617287.0,20230203,0.0,18.33,28.8,7.63
617287.0,20230204,0.0,18.7,29.52,8.31
617287.0,20230205,0.0,19.23,29.78,9.84
617287.0,20230206,0.0,20.5,30.67,11.84
617287.0,20230207,0.0,21.05,31.2,14.36
617287.0,20230208,0.0,20.6,30.6,11.08
617287.0,20230209,0.0,20.27,31.17,10.17
617287.0,20230210,0.0,21.69,32.31,13.83
617287.0,20230211,0.0,22.39,34.15,12.71
617287.0,20230212,0.0,21.63,32.97,13.12
617287.0,20230213,0.0,19.91,31.98,10.39
617287.0,20230214,0.0,20.22,31.48,9.22
617287.0,20230215,0.0,21.74,34.13,11.18
617287.0,20230216,0.0,21.9,34.32,12.17
617287.0,20230217,0.0,21.49,30.96,12.18
617287.0,20230218,0.0,22.86,31.55,14.58
617287.0,20230219,0.0,24.04,33.5,15.91
617287.0,20230220,0.0,23.88,34.59,14.24
617287.0,20230221,0.0,25.23,36.4,17.28
617287.0,20230222,0.0,25.26,37.03,16.48
617287.0,20230223,0.0,25.28,36.36,16.61
617287.0,20230224,0.0,24.73,35.08,14.69
617287.0,20230225,0.0,25.07,34.54,16.92
617287.0,20230226,0.0,24.79,34.28,15.61
617287.0,20230227,0.0,25.17,34.12,16.74
617287.0,20230228,0.0,25.73,34.91,17.15
617287.0,20230301,0.0,26.44,35.06,19.3
617287.0,20230302,0.0,27.2,34.9,20.55
617287.0,20230303,0.0,27.61,36.17,19.8
617287.0,20230304,0.0,27.41,36.79,17.93
617287.0,20230305,0.0,27.3,36.49,17.3
617287.0,20230306,0.0,27.61,35.92,18.68
617287.0,20230307,0.0,27.45,35.43,18.2
617287.0,20230308,0.39,26.64,34.95,18.58
617287.0,20230309,0.0,26.6,35.21,17.54
617287.0,20230310,0.0,27.18,35.46,18.94
617287.0,20230311,0.19,27.44,35.84,18.74
617287.0,20230312,0.0,27.18,36.09,17.7
617287.0,20230313,0.0,27.72,35.61,18.45
617287.0,20230314,0.0,28.17,35.79,20.27
617287.0,20230315,0.02,29.03,37.0,20.28
617287.0,20230316,0.0,29.14,36.76,22.04
617287.0,20230317,3.6,25.97,32.23,22.21
617287.0,20230318,10.56,25.19,30.37,20.98
617287.0,20230319,9.35,23.15,28.37,19.5
617287.0,20230320,6.56,24.03,29.83,17.6
617287.0,20230321,3.35,23.9,29.26,19.26
617287.0,20230322,1.73,25.12,31.15,19.41
617287.0,20230323,0.01,26.31,32.6,18.43
617287.0,20230324,0.01,27.79,34.48,21.8
617287.0,20230325,0.01,28.16,36.02,20.28
617287.0,20230326,1.61,29.06,35.91,22.57
617287.0,20230327,1.36,28.69,35.57,21.48
617287.0,20230328,0.39,28.47,36.56,18.91
617287.0,20230329,0.0,29.31,36.43,20.77
617287.0,20230330,2.14,30.44,37.23,22.77
617287.0,20230331,7.4,28.51,35.28,21.98
617287.0,20230401,0.08,27.91,34.55,21.0
617287.0,20230402,0.0,27.79,35.65,19.41
617287.0,20230403,0.0,28.25,36.6,18.8
617287.0,20230404,0.02,30.06,38.47,22.1
617287.0,20230405,0.0,29.57,37.7,22.12
617287.0,20230406,0.0,30.93,38.55,23.09
617287.0,20230407,0.0,31.26,39.12,23.71
617287.0,20230408,0.12,30.89,38.35,22.54
617287.0,20230409,0.0,30.84,38.69,22.61
617287.0,20230410,0.0,31.56,39.22,22.94
617287.0,20230411,0.01,32.2,40.67,23.02
617287.0,20230412,0.0,32.85,41.75,22.93
617287.0,20230413,0.0,33.63,41.58,24.68
617287.0,20230414,0.0,34.61,42.66,26.44
617287.0,20230415,0.0,33.65,41.86,26.74
617287.0,20230416,0.0,34.01,41.73,26.55
617287.0,20230417,0.0,34.94,42.82,26.54
617287.0,20230418,0.0,35.17,42.94,28.21
617287.0,20230419,0.0,35.75,44.18,27.01
617287.0,20230420,0.0,34.58,42.71,27.6
617287.0,20230421,1.77,31.07,39.97,25.31
617287.0,20230422,12.32,30.67,38.88,23.71
617287.0,20230423,6.29,28.13,35.12,21.03
617287.0,20230424,0.75,28.82,35.72,21.12
617287.0,20230425,3.04,27.8,32.41,22.97
617287.0,20230426,1.38,28.67,34.33,22.77
617287.0,20230427,1.65,28.89,34.91,23.19
617287.0,20230428,5.45,29.27,36.53,22.45
617287.0,20230429,2.13,28.91,35.72,22.49
617287.0,20230430,5.43,28.27,34.3,23.37
617287.0,20230501,25.33,26.75,32.39,21.95
617287.0,20230502,19.39,27.14,31.74,21.04
617287.0,20230503,6.45,27.33,32.3,23.48
617287.0,20230504,0.75,28.72,35.04,21.92
617287.0,20230505,1.16,28.98,35.07,22.28
617287.0,20230506,0.0,30.88,37.67,23.28
617287.0,20230507,0.11,31.05,38.4,23.61
617287.0,20230508,2.68,32.53,39.24,26.18
617287.0,20230509,0.0,32.88,40.28,25.92
617287.0,20230510,0.57,33.68,40.82,26.04
617287.0,20230511,0.0,31.89,40.61,21.26
617287.0,20230512,0.0,31.68,40.03,22.57
617287.0,20230513,0.0,30.99,40.78,20.03
617287.0,20230514,0.0,32.26,42.44,22.13
617287.0,20230515,0.0,33.76,43.14,24.24
617287.0,20230516,0.0,34.5,42.79,27.2
617287.0,20230517,0.04,35.36,43.05,27.73
617287.0,20230518,0.59,34.98,42.72,27.6
617287.0,20230519,0.34,35.6,42.78,27.71
617287.0,20230520,3.01,34.74,42.16,26.62
617287.0,20230521,0.43,34.71,42.91,26.25
617287.0,20230522,0.57,35.24,43.13,27.43
617287.0,20230523,0.25,35.37,42.97,27.35
617287.0,20230524,0.12,35.99,43.89,28.33
617287.0,20230525,0.03,36.15,42.82,29.77
617287.0,20230526,0.44,34.93,42.32,27.3
617287.0,20230527,9.36,35.2,43.1,26.5
617287.0,20230528,0.28,33.26,40.03,26.73
617287.0,20230529,0.0,34.3,40.98,27.82
617287.0,20230530,0.13,35.34,41.72,28.67
617287.0,20230531,0.36,35.3,42.16,29.13
617287.0,20230601,0.0,34.73,42.35,27.15
617287.0,20230602,0.0,35.84,43.5,27.75
617287.0,20230603,0.03,36.24,42.59,29.44
617287.0,20230604,0.23,36.61,42.81,29.37
617287.0,20230605,0.45,35.66,41.7,29.69
617287.0,20230606,0.51,36.28,42.99,30.02
617287.0,20230607,0.0,36.28,41.97,30.16
617287.0,20230608,0.0,36.76,42.38,30.66
617287.0,20230609,0.03,36.78,43.98,27.59
617287.0,20230610,0.05,37.13,43.86,31.07
617287.0,20230611,0.0,37.87,44.82,29.54
617287.0,20230612,0.32,39.77,46.14,32.84
617287.0,20230613,2.23,38.27,43.4,33.1
617287.0,20230614,0.86,38.61,44.68,32.78
617287.0,20230615,0.19,37.32,44.08,29.75
617287.0,20230616,0.0,38.5,44.82,31.04
617287.0,20230617,0.07,38.33,42.81,33.86
617287.0,20230618,0.13,36.85,42.57,32.83
617287.0,20230619,0.0,37.57,43.75,31.16
617287.0,20230620,0.1,37.87,43.42,31.28
617287.0,20230621,4.09,36.82,42.13,32.39
617287.0,20230622,8.14,31.45,33.65,27.92
617287.0,20230623,5.73,29.93,33.61,27.1
617287.0,20230624,18.07,29.4,33.16,25.85
617287.0,20230625,32.85,27.7,30.42,25.47
617287.0,20230626,67.09,27.0,31.72,24.61
617287.0,20230627,17.93,26.52,30.57,23.64
617287.0,20230628,11.46,25.38,28.46,22.93
617287.0,20230629,3.61,27.57,32.32,23.45
617287.0,20230630,1.11,27.63,32.09,24.33
617287.0,20230701,0.01,28.47,33.38,23.72
617287.0,20230702,1.03,29.31,33.76,25.18
617287.0,20230703,1.63,30.14,34.93,25.23
617287.0,20230704,11.68,29.58,32.9,26.35
617287.0,20230705,11.72,29.4,33.34,25.58
617287.0,20230706,42.98,28.56,31.85,25.77
617287.0,20230707,13.01,27.46,30.85,25.13
617287.0,20230708,11.37,28.06,32.95,24.76
617287.0,20230709,3.5,27.53,31.64,24.28
617287.0,20230710,26.15,28.04,31.99,24.02
617287.0,20230711,21.27,28.18,32.11,25.02
617287.0,20230712,2.61,28.26,32.75,24.73
617287.0,20230713,0.32,28.24,32.94,24.46
617287.0,20230714,0.86,27.15,31.28,23.28
617287.0,20230715,18.45,27.38,30.66,25.11
617287.0,20230716,33.66,26.91,29.98,24.59
617287.0,20230717,51.88,27.36,30.74,24.52
617287.0,20230718,17.51,28.3,31.67,25.65
617287.0,20230719,4.04,28.94,32.69,25.22
617287.0,20230720,6.06,29.37,32.91,25.98
617287.0,20230721,17.94,28.77,32.43,26.34
617287.0,20230722,9.39,28.32,31.75,25.11
617287.0,20230723,15.92,28.04,31.38,25.73
617287.0,20230724,4.52,28.23,32.52,24.86
617287.0,20230725,2.25,28.6,32.82,24.73
617287.0,20230726,8.42,28.85,33.17,25.35
617287.0,20230727,20.04,29.25,32.65,25.77
617287.0,20230728,54.85,29.08,32.54,26.25
617287.0,20230729,15.93,28.07,30.99,26.11
617287.0,20230730,20.49,26.83,29.4,25.05
617287.0,20230731,4.11,27.15,30.11,24.83
617287.0,20230801,25.56,26.91,28.94,25.54
617287.0,20230802,77.19,26.31,27.99,25.14
617287.0,20230803,42.95,25.85,28.63,23.93
617287.0,20230804,23.65,25.34,27.94,23.43
617287.0,20230805,3.79,25.63,27.43,24.0
617287.0,20230806,2.17,26.43,29.34,24.24
617287.0,20230807,3.0,26.45,29.79,24.07
617287.0,20230808,0.18,25.91,28.89,23.76
617287.0,20230809,0.51,26.24,29.85,23.5
617287.0,20230810,0.29,26.61,30.27,23.0
617287.0,20230811,1.67,27.0,30.7,24.03
617287.0,20230812,1.86,26.73,30.42,24.27
617287.0,20230813,2.94,26.97,30.66,23.9
617287.0,20230814,5.02,25.76,28.24,23.64
617287.0,20230815,9.39,26.47,30.55,22.65
617287.0,20230816,3.0,26.57,30.18,23.42
617287.0,20230817,29.09,26.65,29.8,24.02
617287.0,20230818,76.4,26.4,29.02,24.44
617287.0,20230819,6.07,27.53,31.43,24.45
617287.0,20230820,3.94,26.74,29.48,24.17
617287.0,20230821,1.78,27.14,31.13,24.22
617287.0,20230822,1.37,27.03,30.93,24.29
617287.0,20230823,5.04,26.56,29.76,24.56
617287.0,20230824,8.36,26.9,30.45,24.39
617287.0,20230825,0.22,26.7,30.32,24.09
617287.0,20230826,0.03,26.9,30.85,23.66
617287.0,20230827,0.01,27.05,31.01,24.01
617287.0,20230828,0.0,26.53,30.59,23.24
617287.0,20230829,0.0,26.18,30.43,22.52
617287.0,20230830,20.71,26.87,30.76,22.12
617287.0,20230831,0.98,27.31,31.32,22.82
617287.0,20230901,1.98,27.65,31.73,23.42
617287.0,20230902,10.45,28.01,31.51,23.92
617287.0,20230903,17.28,27.8,31.28,24.58
617287.0,20230904,15.96,26.67,28.83,24.9
617287.0,20230905,14.79,27.2,31.04,24.37
617287.0,20230906,32.9,26.77,30.11,24.0
617287.0,20230907,19.65,26.7,29.46,24.35
617287.0,20230908,6.8,25.86,29.0,23.74
617287.0,20230909,1.59,26.6,29.7,23.97
617287.0,20230910,0.92,27.07,30.29,24.47
617287.0,20230911,4.2,27.26,31.0,24.53
617287.0,20230912,2.88,27.1,30.84,23.95
617287.0,20230913,104.19,25.71,27.1,24.52
617287.0,20230914,74.26,26.18,28.59,24.15
617287.0,20230915,18.8,26.6,30.0,24.05
617287.0,20230916,0.77,24.84,27.3,22.98
617287.0,20230917,0.2,25.98,29.55,23.03
617287.0,20230918,4.92,26.81,30.96,22.94
617287.0,20230919,5.42,26.24,28.99,23.14
617287.0,20230920,20.81,26.91,30.68,24.17
617287.0,20230921,21.29,25.91,27.53,24.35
617287.0,20230922,34.6,26.07,28.42,24.4
617287.0,20230923,6.31,26.64,30.02,23.58
617287.0,20230924,5.71,26.63,29.86,24.31
617287.0,20230925,1.75,26.91,30.76,23.42
617287.0,20230926,0.69,27.68,31.03,24.01
617287.0,20230927,0.23,27.25,30.14,24.47
617287.0,20230928,0.04,27.5,30.57,23.91
617287.0,20230929,3.73,27.36,31.01,24.37
617287.0,20230930,1.75,27.08,30.83,24.25
617287.0,20231001,2.62,26.6,30.24,23.74
617287.0,20231002,17.57,26.44,29.68,23.94
617287.0,20231003,8.01,25.84,29.8,23.03
617287.0,20231004,0.2,23.81,29.63,19.45
617287.0,20231005,0.02,23.33,29.32,17.29
617287.0,20231006,0.06,25.14,30.66,19.46
617287.0,20231007,0.0,24.8,30.16,18.56
617287.0,20231008,0.0,25.07,30.88,18.92
617287.0,20231009,0.0,25.83,30.99,20.11
617287.0,20231010,0.0,26.23,30.96,20.7
617287.0,20231011,0.0,25.86,30.92,20.66
617287.0,20231012,0.4,25.7,31.2,20.78
617287.0,20231013,0.25,25.87,30.91,20.94
617287.0,20231014,0.0,25.19,30.45,21.18
617287.0,20231015,0.0,24.44,30.07,19.29
617287.0,20231016,0.0,24.27,29.87,18.92
617287.0,20231017,0.55,24.49,29.88,18.75
617287.0,20231018,0.0,24.12,28.82,19.07
617287.0,20231019,0.0,24.22,28.84,19.41
617287.0,20231020,0.0,23.25,28.32,18.75
617287.0,20231021,0.0,21.79,27.7,16.5
617287.0,20231022,0.0,21.76,27.28,16.95
617287.0,20231023,0.0,21.01,27.09,14.19
617287.0,20231024,0.0,21.42,27.13,14.99
617287.0,20231025,0.0,21.8,26.95,15.44
617287.0,20231026,0.0,21.4,26.68,15.6
617287.0,20231027,0.0,21.32,26.62,16.48
617287.0,20231028,0.0,20.86,26.59,16.31
617287.0,20231029,0.0,20.47,26.27,15.47
617287.0,20231030,0.0,20.7,26.01,14.79
617287.0,20231031,0.0,21.26,26.7,16.05
617287.0,20231101,0.0,21.22,26.44,16.41
617287.0,20231102,0.0,22.24,27.22,16.96
617287.0,20231103,3.22,23.52,28.32,18.84
617287.0,20231104,0.75,23.29,28.04,20.04
617287.0,20231105,0.0,21.96,27.83,17.93
617287.0,20231106,0.0,20.91,27.16,15.51
617287.0,20231107,0.0,22.0,27.42,17.99
617287.0,20231108,0.0,21.1,27.63,16.14
617287.0,20231109,0.0,21.03,28.03,15.0
617287.0,20231110,0.0,21.3,28.0,15.9
617287.0,20231111,0.0,21.26,27.91,15.92
617287.0,20231112,0.0,21.45,28.03,15.97
617287.0,20231113,0.0,20.3,26.08,15.75
617287.0,20231114,0.0,19.72,25.57,15.6
617287.0,20231115,0.0,18.96,25.15,13.86
617287.0,20231116,0.0,18.2,25.07,12.68
617287.0,20231117,0.0,19.87,26.79,12.77
617287.0,20231118,0.0,21.85,27.54,16.54
617287.0,20231119,0.0,20.98,26.64,16.3
617287.0,20231120,0.0,20.06,26.15,15.05
617287.0,20231121,0.0,19.74,25.53,13.93
617287.0,20231122,0.0,19.2,25.47,13.59
617287.0,20231123,0.0,18.11,24.5,13.06
617287.0,20231124,0.0,17.54,22.32,12.8
617287.0,20231125,0.0,18.57,23.89,14.19
617287.0,20231126,0.0,18.06,24.67,11.85
617287.0,20231127,0.01,18.49,23.82,14.41
617287.0,20231128,2.34,19.24,25.2,14.33
617287.0,20231129,1.13,20.55,26.52,15.69
617287.0,20231130,0.0,20.44,26.53,15.88
617287.0,20231201,0.0,20.62,26.59,16.11
617287.0,20231202,0.0,20.54,26.74,15.78
617287.0,20231203,0.0,20.31,26.93,15.92
617287.0,20231204,0.18,19.91,24.59,15.46
617287.0,20231205,5.6,19.4,21.49,18.07
617287.0,20231206,8.96,20.11,23.73,17.87
617287.0,20231207,15.73,20.22,24.11,17.81
617287.0,20231208,0.08,20.11,24.99,16.79
617287.0,20231209,0.0,19.73,24.32,16.53
617287.0,20231210,0.0,17.67,23.58,12.76
617287.0,20231211,0.0,16.79,23.48,11.64
617287.0,20231212,0.0,16.92,23.56,11.51
617287.0,20231213,0.0,17.34,24.08,12.02
617287.0,20231214,0.0,16.17,23.36,10.59
617287.0,20231215,0.0,14.63,21.77,9.42
617287.0,20231216,0.0,14.52,21.86,7.77
617287.0,20231217,0.0,14.86,22.09,8.98
617287.0,20231218,0.0,14.61,21.8,9.11
617287.0,20231219,0.0,14.6,21.92,8.1
617287.0,20231220,0.0,13.77,20.79,7.26
617287.0,20231221,0.0,14.62,21.33,8.26
617287.0,20231222,0.0,15.73,22.79,9.82
617287.0,20231223,0.0,14.91,20.69,10.93
617287.0,20231224,0.0,15.47,22.9,8.88
617287.0,20231225,0.0,16.9,24.51,9.63
617287.0,20231226,0.0,17.25,24.95,10.74
617287.0,20231227,0.0,16.67,24.28,10.36
617287.0,20231228,0.0,16.01,23.44,10.08
617287.0,20231229,0.0,15.94,23.03,10.06
617287.0,20231230,0.0,16.62,23.8,11.99
617287.0,20231231,0.0,16.44,23.67,11.47
617287.0,20240101,0.0,16.93,24.62,11.96
617287.0,20240102,0.0,16.65,23.98,11.34
617287.0,20240103,0.0,17.04,24.85,11.55
617287.0,20240104,0.0,17.62,25.55,12.11
617287.0,20240105,0.08,17.65,25.81,11.69
617287.0,20240106,0.13,17.49,24.87,11.32
617287.0,20240107,0.0,18.04,25.01,12.83
617287.0,20240108,0.0,18.19,26.35,11.97
617287.0,20240109,0.0,18.09,25.99,11.64
617287.0,20240110,0.0,19.83,27.41,13.7
617287.0,20240111,0.0,19.75,26.34,14.13
617287.0,20240112,0.0,18.55,25.87,12.67
617287.0,20240113,0.0,17.46,26.72,9.99
617287.0,20240114,0.0,18.01,26.54,11.08
617287.0,20240115,0.0,16.79,24.54,10.62
617287.0,20240116,0.0,16.77,25.29,9.17
617287.0,20240117,0.04,18.11,26.2,10.11
617287.0,20240118,0.18,19.86,26.28,14.96
617287.0,20240119,0.04,17.79,24.66,12.42
617287.0,20240120,0.22,17.67,23.43,12.03
617287.0,20240121,1.35,18.52,24.29,14.53
617287.0,20240122,0.08,16.9,24.61,9.93
617287.0,20240123,2.86,17.67,24.33,11.67
617287.0,20240124,1.32,16.5,23.9,11.25
617287.0,20240125,0.15,14.18,22.5,6.85
617287.0,20240126,0.0,14.46,23.54,6.66
617287.0,20240127,0.0,16.59,25.6,9.33
617287.0,20240128,0.0,16.76,25.86,9.57
617287.0,20240129,0.0,17.56,27.67,9.79
617287.0,20240130,0.0,17.98,27.09,11.84
617287.0,20240131,0.0,17.78,25.6,12.46
617287.0,20240201,0.02,20.23,28.09,12.56
617287.0,20240202,0.0,20.64,27.99,15.54
617287.0,20240203,0.0,19.35,27.87,11.63
617287.0,20240204,0.0,20.52,29.13,13.72
617287.0,20240205,0.0,21.58,31.53,13.5
617287.0,20240206,0.0,22.59,31.73,15.18
617287.0,20240207,0.0,21.01,29.35,13.9
617287.0,20240208,0.0,19.37,27.71,11.69
617287.0,20240209,0.0,17.18,26.4,9.69
617287.0,20240210,0.0,17.7,27.14,9.13
617287.0,20240211,0.47,20.03,29.75,12.11
617287.0,20240212,5.18,21.47,29.22,15.38
617287.0,20240213,0.0,22.61,30.1,16.77
617287.0,20240214,0.14,23.91,32.17,15.67
617287.0,20240215,0.09,22.94,31.19,16.51
617287.0,20240216,0.02,22.65,30.72,15.0
617287.0,20240217,0.0,22.65,30.97,14.37
617287.0,20240218,0.0,23.17,30.89,16.13
617287.0,20240219,0.0,24.63,32.74,17.78
617287.0,20240220,0.0,24.69,33.34,17.77
617287.0,20240221,0.0,24.43,33.62,16.96
617287.0,20240222,0.0,23.5,32.83,15.69
617287.0,20240223,0.0,21.34,30.05,13.27
617287.0,20240224,0.09,22.05,31.06,13.91
617287.0,20240225,1.73,22.36,29.78,15.02
617287.0,20240226,0.33,23.71,30.53,18.03
617287.0,20240227,2.82,24.92,32.02,18.12
617287.0,20240228,0.0,24.96,32.22,17.78
617287.0,20240229,0.0,23.64,32.56,15.73
617287.0,20240301,0.0,24.33,34.02,16.57
617287.0,20240302,0.0,25.96,35.45,16.17
617287.0,20240303,0.79,26.78,35.08,19.74
617287.0,20240304,1.64,25.97,33.08,20.53
617287.0,20240305,0.02,23.18,32.24,13.85
617287.0,20240306,0.0,25.17,34.21,14.17
617287.0,20240307,0.97,25.28,33.82,18.75
617287.0,20240308,0.0,23.96,32.96,15.19
617287.0,20240309,0.0,23.71,33.04,14.92
617287.0,20240310,0.0,24.48,34.15,14.57
617287.0,20240311,0.0,26.57,36.28,16.9
617287.0,20240312,0.0,28.28,37.48,19.27
617287.0,20240313,0.0,29.39,38.73,21.57
617287.0,20240314,0.0,27.42,37.38,17.98
617287.0,20240315,0.0,27.47,37.6,17.06
617287.0,20240316,0.01,28.81,37.43,18.95
617287.0,20240317,2.86,27.65,34.18,23.41
617287.0,20240318,7.47,24.98,31.16,20.92
617287.0,20240319,19.85,25.19,31.34,20.35
617287.0,20240320,0.25,24.71,32.74,18.42
617287.0,20240321,0.31,24.04,32.49,14.67
617287.0,20240322,0.0,25.22,33.85,15.94
617287.0,20240323,0.0,27.05,36.06,18.09
617287.0,20240324,0.0,27.61,35.6,19.35
617287.0,20240325,0.0,28.08,37.6,19.53
617287.0,20240326,2.08,27.95,36.45,18.4
617287.0,20240327,0.0,28.89,36.87,20.62
617287.0,20240328,0.0,30.89,39.59,22.67
617287.0,20240329,0.0,32.33,40.98,24.2
617287.0,20240330,0.06,32.52,40.24,24.97
617287.0,20240331,0.15,30.9,37.66,25.07
617287.0,20240401,0.0,32.03,41.14,23.53
617287.0,20240402,0.0,31.39,41.33,22.26
617287.0,20240403,0.0,32.18,41.33,22.15
617287.0,20240404,0.0,33.33,41.65,25.14
617287.0,20240405,0.0,33.01,41.9,25.1
617287.0,20240406,0.0,33.21,42.45,23.89
617287.0,20240407,0.46,30.76,38.35,24.72
617287.0,20240408,17.06,27.35,34.27,22.23
617287.0,20240409,3.45,28.52,36.28,22.03
617287.0,20240410,1.49,28.33,35.62,22.5
617287.0,20240411,6.12,26.46,32.74,21.74
617287.0,20240412,0.14,28.28,35.16,21.43
617287.0,20240413,0.56,29.02,36.41,21.88
617287.0,20240414,0.0,30.12,37.22,22.63
617287.0,20240415,0.03,31.51,38.68,24.05
617287.0,20240416,1.31,33.09,41.16,24.27
617287.0,20240417,0.0,34.31,43.49,26.32
617287.0,20240418,0.0,33.83,43.15,24.63
617287.0,20240419,0.0,35.38,44.38,27.3
617287.0,20240420,0.0,35.39,43.66,26.57
617287.0,20240421,0.15,35.6,43.1,28.32
617287.0,20240422,4.76,31.79,38.29,26.49
617287.0,20240423,0.42,31.05,37.48,24.18
617287.0,20240424,1.05,32.14,40.47,25.21
617287.0,20240425,0.0,33.53,42.23,24.75
617287.0,20240426,0.0,34.97,43.36,26.3
617287.0,20240427,0.03,35.31,43.12,27.23
617287.0,20240428,0.0,34.76,41.04,27.33
617287.0,20240429,0.61,35.11,43.1,27.84
617287.0,20240430,0.03,35.8,43.95,28.24
617287.0,20240501,0.0,35.25,43.98,26.8
617287.0,20240502,0.0,33.49,42.38,24.06
617287.0,20240503,0.0,32.33,41.04,22.78
617287.0,20240504,0.0,33.45,42.13,25.25
617287.0,20240505,0.0,35.25,44.73,24.64
617287.0,20240506,0.0,36.16,43.22,28.53
617287.0,20240507,7.74,35.29,42.64,29.09
617287.0,20240508,1.36,31.8,38.52,25.5
617287.0,20240509,0.14,32.34,39.28,25.43
617287.0,20240510,0.88,33.13,39.72,26.76
617287.0,20240511,0.13,34.19,40.83,26.41
617287.0,20240512,0.12,35.33,42.19,27.91
617287.0,20240513,6.14,33.13,39.52,26.68
